16:32:35:869	c50d8700	buf: {"id":3,"jsonrpc":"2.0","result":["0x01fe3ca3c2b4638d92963e6a0cc59695a3442f9c473a951396a76f12939fa4a7","0x3bd437c45bff02acb2964c2f09e481e31c61a03eba0cf17d2c30cb05b1ac4d91","0x0112e0be826d694b2e62d01511f12a6061fbaec8bc02357593e70e52ba","0x38a07f"]}

16:32:35:869	c50d8700	parse packet: 247
16:32:35:869	c50d8700	ETH: job is the same
16:32:35:869	c50d8700	new buf size: 0
16:32:45:463	c50d8700	got 248 bytes
16:32:45:463	c50d8700	buf: {"id":0,"jsonrpc":"2.0","result":["0xc0361e581a7ac9767581945deb7ea334744480687e56c3d8dd4b7d9e84983874","0x3bd437c45bff02acb2964c2f09e481e31c61a03eba0cf17d2c30cb05b1ac4d91","0x0112e0be826d694b2e62d01511f12a6061fbaec8bc02357593e70e52ba","0x38a080"]}

16:32:45:463	c50d8700	parse packet: 247
16:32:45:464	c50d8700	ETH: job changed
16:32:45:464	c50d8700	new buf size: 0
16:32:45:469	c50d8700	ETH: 05/15/17-16:32:45 - New job from eu1.ethermine.org:4444
16:32:45:469	c50d8700	target: 0x0000000112e0be82 (diff: 4000MH), epoch #123
16:32:45:471	c50d8700	ETH - Total Speed: 21.855 Mh/s, Total Shares: 0, Rejected: 0, Time: 00:02
16:32:45:472	c50d8700	ETH: GPU0 21.855 Mh/s
16:32:45:776	c50d8700	send: {"id":6,"jsonrpc":"2.0","method":"eth_submitHashrate","params":["0x14d8d12", "0x000000000000000000000000000000000000000000000000000000002ec382b2"]}

16:32:45:786	c50d8700	ETH: checking pool connection...
16:32:45:786	c50d8700	send: {"worker": "", "jsonrpc": "2.0", "params": [], "id": 3, "method": "eth_getWork"}

16:32:45:866	c50d8700	got 39 bytes
16:32:45:866	c50d8700	buf: {"id":6,"jsonrpc":"2.0","result":true}

16:32:45:866	c50d8700	parse packet: 38
16:32:45:866	c50d8700	new buf size: 0
16:32:45:947	c50d8700	got 248 bytes
16:32:45:947	c50d8700	buf: {"id":3,"jsonrpc":"2.0","result":["0xc0361e581a7ac9767581945deb7ea334744480687e56c3d8dd4b7d9e84983874","0x3bd437c45bff02acb2964c2f09e481e31c61a03eba0cf17d2c30cb05b1ac4d91","0x0112e0be826d694b2e62d01511f12a6061fbaec8bc02357593e70e52ba","0x38a080"]}

16:32:45:947	c50d8700	parse packet: 247
16:32:45:948	c50d8700	ETH: job is the same
16:32:45:948	c50d8700	new buf size: 0
16:32:55:028	d51f7740	GPU0 t=62C fan=46%
16:32:55:028	d51f7740	em hbt: 0, fm hbt: 31, 
16:32:55:028	d51f7740	watchdog - thread 0, hb time 410
16:32:55:028	d51f7740	watchdog - thread 1, hb time 194
16:32:55:788	c50d8700	ETH: checking pool connection...
16:32:55:788	c50d8700	send: {"worker": "", "jsonrpc": "2.0", "params": [], "id": 3, "method": "eth_getWork"}

16:32:55:869	c50d8700	got 248 bytes
16:32:55:869	c50d8700	buf: {"id":3,"jsonrpc":"2.0","result":["0xc0361e581a7ac9767581945deb7ea334744480687e56c3d8dd4b7d9e84983874","0x3bd437c45bff02acb2964c2f09e481e31c61a03eba0cf17d2c30cb05b1ac4d91","0x0112e0be826d694b2e62d01511f12a6061fbaec8bc02357593e70e52ba","0x38a080"]}

16:32:55:869	c50d8700	parse packet: 247
16:32:55:869	c50d8700	ETH: job is the same
16:32:55:869	c50d8700	new buf size: 0
16:33:00:435	c50d8700	got 248 bytes
16:33:00:435	c50d8700	buf: {"id":0,"jsonrpc":"2.0","result":["0x95995326c9633bd48f4575d88f3ed67ff4186bb914bce37bac21d3192e9c3798","0x3bd437c45bff02acb2964c2f09e481e31c61a03eba0cf17d2c30cb05b1ac4d91","0x0112e0be826d694b2e62d01511f12a6061fbaec8bc02357593e70e52ba","0x38a081"]}

16:33:00:436	c50d8700	parse packet: 247
16:33:00:436	c50d8700	ETH: job changed
16:33:00:436	c50d8700	new buf size: 0
16:33:00:441	c50d8700	ETH: 05/15/17-16:33:00 - New job from eu1.ethermine.org:4444
16:33:00:441	c50d8700	target: 0x0000000112e0be82 (diff: 4000MH), epoch #123
16:33:00:443	c50d8700	ETH - Total Speed: 21.854 Mh/s, Total Shares: 0, Rejected: 0, Time: 00:02
16:33:00:444	c50d8700	ETH: GPU0 21.854 Mh/s
16:33:05:777	c50d8700	send: {"id":6,"jsonrpc":"2.0","method":"eth_submitHashrate","params":["0x14d903c", "0x000000000000000000000000000000000000000000000000000000002ec382b2"]}

16:33:05:788	c50d8700	ETH: checking pool connection...
16:33:05:788	c50d8700	send: {"worker": "", "jsonrpc": "2.0", "params": [], "id": 3, "method": "eth_getWork"}

16:33:05:862	c50d8700	got 39 bytes
16:33:05:862	c50d8700	buf: {"id":6,"jsonrpc":"2.0","result":true}

16:33:05:862	c50d8700	parse packet: 38
16:33:05:862	c50d8700	new buf size: 0
16:33:05:944	c50d8700	got 248 bytes
16:33:05:944	c50d8700	buf: {"id":3,"jsonrpc":"2.0","result":["0x95995326c9633bd48f4575d88f3ed67ff4186bb914bce37bac21d3192e9c3798","0x3bd437c45bff02acb2964c2f09e481e31c61a03eba0cf17d2c30cb05b1ac4d91","0x0112e0be826d694b2e62d01511f12a6061fbaec8bc02357593e70e52ba","0x38a081"]}

16:33:05:944	c50d8700	parse packet: 247
16:33:05:944	c50d8700	ETH: job is the same
16:33:05:944	c50d8700	new buf size: 0
16:33:15:790	c50d8700	ETH: checking pool connection...
16:33:15:790	c50d8700	send: {"worker": "", "jsonrpc": "2.0", "params": [], "id": 3, "method": "eth_getWork"}

16:33:15:872	c50d8700	got 248 bytes
16:33:15:872	c50d8700	buf: {"id":3,"jsonrpc":"2.0","result":["0x95995326c9633bd48f4575d88f3ed67ff4186bb914bce37bac21d3192e9c3798","0x3bd437c45bff02acb2964c2f09e481e31c61a03eba0cf17d2c30cb05b1ac4d91","0x0112e0be826d694b2e62d01511f12a6061fbaec8bc02357593e70e52ba","0x38a081"]}

16:33:15:872	c50d8700	parse packet: 247
16:33:15:872	c50d8700	ETH: job is the same
16:33:15:872	c50d8700	new buf size: 0
16:33:19:846	c50d8700	got 248 bytes
16:33:19:846	c50d8700	buf: {"id":0,"jsonrpc":"2.0","result":["0x62dcb4d436b6ef974f0cae4a044e9fc8e6187ae9c591bbb0508cf256893b02eb","0x3bd437c45bff02acb2964c2f09e481e31c61a03eba0cf17d2c30cb05b1ac4d91","0x0112e0be826d694b2e62d01511f12a6061fbaec8bc02357593e70e52ba","0x38a082"]}

16:33:19:846	c50d8700	parse packet: 247
16:33:19:847	c50d8700	ETH: job changed
16:33:19:847	c50d8700	new buf size: 0
